dbf154bc-4772-41f1-832c-817b02ca7c88,Widerstandsnetzwerk,None,"05/10/2022, 12:08:17.761685",canvas,"[415.49672809299756, 447.21415926179293]"
dbf154bc-4772-41f1-832c-817b02ca7c88,Widerstandsnetzwerk,None,"05/10/2022, 12:08:18.648865",canvas,"[396.8997969409273, 454.65291977105863]"
dbf154bc-4772-41f1-832c-817b02ca7c88,Widerstandsnetzwerk,None,"05/10/2022, 12:08:20.219352",dd_component,switch_close
dbf154bc-4772-41f1-832c-817b02ca7c88,Widerstandsnetzwerk,None,"05/10/2022, 12:08:22.011205",canvas,"[942.4097774016552, 383.98469493303423]"
dbf154bc-4772-41f1-832c-817b02ca7c88,Widerstandsnetzwerk,None,"05/10/2022, 12:08:23.863313",s_resistance,80
dbf154bc-4772-41f1-832c-817b02ca7c88,Widerstandsnetzwerk,None,"05/10/2022, 12:08:23.979201",s_resistance,69
dbf154bc-4772-41f1-832c-817b02ca7c88,Widerstandsnetzwerk,None,"05/10/2022, 12:08:24.079461",s_resistance,66
dbf154bc-4772-41f1-832c-817b02ca7c88,Widerstandsnetzwerk,None,"05/10/2022, 12:08:24.201854",s_resistance,56
dbf154bc-4772-41f1-832c-817b02ca7c88,Widerstandsnetzwerk,None,"05/10/2022, 12:08:24.302132",s_resistance,41
dbf154bc-4772-41f1-832c-817b02ca7c88,Widerstandsnetzwerk,None,"05/10/2022, 12:08:24.417996",s_resistance,27
dbf154bc-4772-41f1-832c-817b02ca7c88,Widerstandsnetzwerk,None,"05/10/2022, 12:08:24.518274",s_resistance,18
dbf154bc-4772-41f1-832c-817b02ca7c88,Widerstandsnetzwerk,None,"05/10/2022, 12:08:24.634168",s_resistance,7
dbf154bc-4772-41f1-832c-817b02ca7c88,Widerstandsnetzwerk,None,"05/10/2022, 12:08:24.734428",s_resistance,0
dbf154bc-4772-41f1-832c-817b02ca7c88,Widerstandsnetzwerk,None,"05/10/2022, 12:08:25.965405",s_resistance,6
dbf154bc-4772-41f1-832c-817b02ca7c88,Widerstandsnetzwerk,None,"05/10/2022, 12:08:26.069165",s_resistance,26
dbf154bc-4772-41f1-832c-817b02ca7c88,Widerstandsnetzwerk,None,"05/10/2022, 12:08:26.185048",s_resistance,49
dbf154bc-4772-41f1-832c-817b02ca7c88,Widerstandsnetzwerk,None,"05/10/2022, 12:08:26.285306",s_resistance,66
dbf154bc-4772-41f1-832c-817b02ca7c88,Widerstandsnetzwerk,None,"05/10/2022, 12:08:26.407702",s_resistance,91
dbf154bc-4772-41f1-832c-817b02ca7c88,Widerstandsnetzwerk,None,"05/10/2022, 12:08:26.523585",s_resistance,128
dbf154bc-4772-41f1-832c-817b02ca7c88,Widerstandsnetzwerk,None,"05/10/2022, 12:08:26.639469",s_resistance,156
dbf154bc-4772-41f1-832c-817b02ca7c88,Widerstandsnetzwerk,None,"05/10/2022, 12:08:26.739728",s_resistance,161
dbf154bc-4772-41f1-832c-817b02ca7c88,Widerstandsnetzwerk,None,"05/10/2022, 12:08:26.855610",s_resistance,166
dbf154bc-4772-41f1-832c-817b02ca7c88,Widerstandsnetzwerk,None,"05/10/2022, 12:08:26.955873",s_resistance,150
dbf154bc-4772-41f1-832c-817b02ca7c88,Widerstandsnetzwerk,None,"05/10/2022, 12:08:27.071758",s_resistance,132
dbf154bc-4772-41f1-832c-817b02ca7c88,Widerstandsnetzwerk,None,"05/10/2022, 12:08:27.172016",s_resistance,122
dbf154bc-4772-41f1-832c-817b02ca7c88,Widerstandsnetzwerk,None,"05/10/2022, 12:08:27.287900",s_resistance,100
dbf154bc-4772-41f1-832c-817b02ca7c88,Widerstandsnetzwerk,None,"05/10/2022, 12:08:27.410290",s_resistance,69
dbf154bc-4772-41f1-832c-817b02ca7c88,Widerstandsnetzwerk,None,"05/10/2022, 12:08:27.526185",s_resistance,49
dbf154bc-4772-41f1-832c-817b02ca7c88,Widerstandsnetzwerk,None,"05/10/2022, 12:08:27.626430",s_resistance,18
dbf154bc-4772-41f1-832c-817b02ca7c88,Widerstandsnetzwerk,None,"05/10/2022, 12:08:27.742312",s_resistance,11
dbf154bc-4772-41f1-832c-817b02ca7c88,Widerstandsnetzwerk,None,"05/10/2022, 12:08:27.858196",s_resistance,0
dbf154bc-4772-41f1-832c-817b02ca7c88,Widerstandsnetzwerk,None,"05/10/2022, 12:08:32.155287",s_resistance,5
dbf154bc-4772-41f1-832c-817b02ca7c88,Widerstandsnetzwerk,None,"05/10/2022, 12:08:32.255548",s_resistance,7
dbf154bc-4772-41f1-832c-817b02ca7c88,Widerstandsnetzwerk,None,"05/10/2022, 12:08:32.371433",s_resistance,13
dbf154bc-4772-41f1-832c-817b02ca7c88,Widerstandsnetzwerk,None,"05/10/2022, 12:08:32.471695",s_resistance,16
dbf154bc-4772-41f1-832c-817b02ca7c88,Widerstandsnetzwerk,None,"05/10/2022, 12:08:33.258445",s_resistance,5
dbf154bc-4772-41f1-832c-817b02ca7c88,Widerstandsnetzwerk,None,"05/10/2022, 12:08:33.374327",s_resistance,0
dbf154bc-4772-41f1-832c-817b02ca7c88,Widerstandsnetzwerk,None,"05/10/2022, 12:08:34.129694",s_resistance,13
dbf154bc-4772-41f1-832c-817b02ca7c88,Widerstandsnetzwerk,None,"05/10/2022, 12:08:34.245559",s_resistance,15
dbf154bc-4772-41f1-832c-817b02ca7c88,Widerstandsnetzwerk,None,"05/10/2022, 12:08:34.345819",s_resistance,22
dbf154bc-4772-41f1-832c-817b02ca7c88,Widerstandsnetzwerk,None,"05/10/2022, 12:08:34.461703",s_resistance,30
dbf154bc-4772-41f1-832c-817b02ca7c88,Widerstandsnetzwerk,None,"05/10/2022, 12:08:34.577587",s_resistance,37
dbf154bc-4772-41f1-832c-817b02ca7c88,Widerstandsnetzwerk,None,"05/10/2022, 12:08:34.677844",s_resistance,40
dbf154bc-4772-41f1-832c-817b02ca7c88,Widerstandsnetzwerk,None,"05/10/2022, 12:08:34.793729",s_resistance,45
dbf154bc-4772-41f1-832c-817b02ca7c88,Widerstandsnetzwerk,None,"05/10/2022, 12:08:34.893986",s_resistance,54
dbf154bc-4772-41f1-832c-817b02ca7c88,Widerstandsnetzwerk,None,"05/10/2022, 12:08:35.009873",s_resistance,63
dbf154bc-4772-41f1-832c-817b02ca7c88,Widerstandsnetzwerk,None,"05/10/2022, 12:08:35.665024",s_resistance,62
dbf154bc-4772-41f1-832c-817b02ca7c88,Widerstandsnetzwerk,None,"05/10/2022, 12:08:35.780903",s_resistance,51
dbf154bc-4772-41f1-832c-817b02ca7c88,Widerstandsnetzwerk,None,"05/10/2022, 12:08:35.881164",s_resistance,45
dbf154bc-4772-41f1-832c-817b02ca7c88,Widerstandsnetzwerk,None,"05/10/2022, 12:08:35.997048",s_resistance,44
dbf154bc-4772-41f1-832c-817b02ca7c88,Widerstandsnetzwerk,None,"05/10/2022, 12:08:36.097310",s_resistance,37
dbf154bc-4772-41f1-832c-817b02ca7c88,Widerstandsnetzwerk,None,"05/10/2022, 12:08:36.213193",s_resistance,32
dbf154bc-4772-41f1-832c-817b02ca7c88,Widerstandsnetzwerk,None,"05/10/2022, 12:08:36.313453",s_resistance,27
dbf154bc-4772-41f1-832c-817b02ca7c88,Widerstandsnetzwerk,None,"05/10/2022, 12:08:36.435847",s_resistance,21
dbf154bc-4772-41f1-832c-817b02ca7c88,Widerstandsnetzwerk,None,"05/10/2022, 12:08:36.536105",s_resistance,19
dbf154bc-4772-41f1-832c-817b02ca7c88,Widerstandsnetzwerk,None,"05/10/2022, 12:08:36.651987",s_resistance,13
dbf154bc-4772-41f1-832c-817b02ca7c88,Widerstandsnetzwerk,None,"05/10/2022, 12:08:36.752246",s_resistance,6
dbf154bc-4772-41f1-832c-817b02ca7c88,Widerstandsnetzwerk,None,"05/10/2022, 12:08:36.868127",s_resistance,1
dbf154bc-4772-41f1-832c-817b02ca7c88,Widerstandsnetzwerk,None,"05/10/2022, 12:08:36.984013",s_resistance,0
dbf154bc-4772-41f1-832c-817b02ca7c88,Widerstandsnetzwerk,None,"05/10/2022, 12:08:37.416326",s_resistance,15
dbf154bc-4772-41f1-832c-817b02ca7c88,Widerstandsnetzwerk,None,"05/10/2022, 12:08:37.516597",s_resistance,31
dbf154bc-4772-41f1-832c-817b02ca7c88,Widerstandsnetzwerk,None,"05/10/2022, 12:08:37.639001",s_resistance,39
dbf154bc-4772-41f1-832c-817b02ca7c88,Widerstandsnetzwerk,None,"05/10/2022, 12:08:37.739269",s_resistance,46
dbf154bc-4772-41f1-832c-817b02ca7c88,Widerstandsnetzwerk,None,"05/10/2022, 12:08:37.855152",s_resistance,48
dbf154bc-4772-41f1-832c-817b02ca7c88,Widerstandsnetzwerk,None,"05/10/2022, 12:08:37.955411",s_resistance,52
dbf154bc-4772-41f1-832c-817b02ca7c88,Widerstandsnetzwerk,None,"05/10/2022, 12:08:38.071294",s_resistance,57
dbf154bc-4772-41f1-832c-817b02ca7c88,Widerstandsnetzwerk,None,"05/10/2022, 12:08:38.187179",s_resistance,64
dbf154bc-4772-41f1-832c-817b02ca7c88,Widerstandsnetzwerk,None,"05/10/2022, 12:08:38.287439",s_resistance,69
dbf154bc-4772-41f1-832c-817b02ca7c88,Widerstandsnetzwerk,None,"05/10/2022, 12:08:38.403324",s_resistance,82
dbf154bc-4772-41f1-832c-817b02ca7c88,Widerstandsnetzwerk,None,"05/10/2022, 12:08:38.503586",s_resistance,98
dbf154bc-4772-41f1-832c-817b02ca7c88,Widerstandsnetzwerk,None,"05/10/2022, 12:08:38.619471",s_resistance,109
dbf154bc-4772-41f1-832c-817b02ca7c88,Widerstandsnetzwerk,None,"05/10/2022, 12:08:38.719732",s_resistance,125
dbf154bc-4772-41f1-832c-817b02ca7c88,Widerstandsnetzwerk,None,"05/10/2022, 12:08:38.842128",s_resistance,151
dbf154bc-4772-41f1-832c-817b02ca7c88,Widerstandsnetzwerk,None,"05/10/2022, 12:08:38.942388",s_resistance,181
dbf154bc-4772-41f1-832c-817b02ca7c88,Widerstandsnetzwerk,None,"05/10/2022, 12:08:39.158532",s_resistance,152
dbf154bc-4772-41f1-832c-817b02ca7c88,Widerstandsnetzwerk,None,"05/10/2022, 12:08:39.274415",s_resistance,98
dbf154bc-4772-41f1-832c-817b02ca7c88,Widerstandsnetzwerk,None,"05/10/2022, 12:08:39.390298",s_resistance,84
dbf154bc-4772-41f1-832c-817b02ca7c88,Widerstandsnetzwerk,None,"05/10/2022, 12:08:39.490560",s_resistance,75
dbf154bc-4772-41f1-832c-817b02ca7c88,Widerstandsnetzwerk,None,"05/10/2022, 12:08:39.606447",s_resistance,64
dbf154bc-4772-41f1-832c-817b02ca7c88,Widerstandsnetzwerk,None,"05/10/2022, 12:08:39.706707",s_resistance,55
dbf154bc-4772-41f1-832c-817b02ca7c88,Widerstandsnetzwerk,None,"05/10/2022, 12:08:39.822589",s_resistance,46
dbf154bc-4772-41f1-832c-817b02ca7c88,Widerstandsnetzwerk,None,"05/10/2022, 12:08:39.922848",s_resistance,40
dbf154bc-4772-41f1-832c-817b02ca7c88,Widerstandsnetzwerk,None,"05/10/2022, 12:08:40.045241",s_resistance,36
dbf154bc-4772-41f1-832c-817b02ca7c88,Widerstandsnetzwerk,None,"05/10/2022, 12:08:40.145500",s_resistance,33
dbf154bc-4772-41f1-832c-817b02ca7c88,Widerstandsnetzwerk,None,"05/10/2022, 12:08:40.261383",s_resistance,30
dbf154bc-4772-41f1-832c-817b02ca7c88,Widerstandsnetzwerk,None,"05/10/2022, 12:08:40.361643",s_resistance,28
dbf154bc-4772-41f1-832c-817b02ca7c88,Widerstandsnetzwerk,None,"05/10/2022, 12:08:40.477525",s_resistance,25
dbf154bc-4772-41f1-832c-817b02ca7c88,Widerstandsnetzwerk,None,"05/10/2022, 12:08:40.593409",s_resistance,20
dbf154bc-4772-41f1-832c-817b02ca7c88,Widerstandsnetzwerk,None,"05/10/2022, 12:08:40.693672",s_resistance,18
dbf154bc-4772-41f1-832c-817b02ca7c88,Widerstandsnetzwerk,None,"05/10/2022, 12:08:40.809560",s_resistance,15
dbf154bc-4772-41f1-832c-817b02ca7c88,Widerstandsnetzwerk,None,"05/10/2022, 12:08:40.909820",s_resistance,9
dbf154bc-4772-41f1-832c-817b02ca7c88,Widerstandsnetzwerk,None,"05/10/2022, 12:08:41.025706",s_resistance,4
dbf154bc-4772-41f1-832c-817b02ca7c88,Widerstandsnetzwerk,None,"05/10/2022, 12:08:41.125967",s_resistance,0
dbf154bc-4772-41f1-832c-817b02ca7c88,Widerstandsnetzwerk,None,"05/10/2022, 12:08:41.796529",s_resistance,3
dbf154bc-4772-41f1-832c-817b02ca7c88,Widerstandsnetzwerk,None,"05/10/2022, 12:08:41.896789",s_resistance,7
dbf154bc-4772-41f1-832c-817b02ca7c88,Widerstandsnetzwerk,None,"05/10/2022, 12:08:42.012673",s_resistance,15
dbf154bc-4772-41f1-832c-817b02ca7c88,Widerstandsnetzwerk,None,"05/10/2022, 12:08:42.112932",s_resistance,21
dbf154bc-4772-41f1-832c-817b02ca7c88,Widerstandsnetzwerk,None,"05/10/2022, 12:08:42.228818",s_resistance,28
dbf154bc-4772-41f1-832c-817b02ca7c88,Widerstandsnetzwerk,None,"05/10/2022, 12:08:42.329079",s_resistance,35
dbf154bc-4772-41f1-832c-817b02ca7c88,Widerstandsnetzwerk,None,"05/10/2022, 12:08:42.451474",s_resistance,40
dbf154bc-4772-41f1-832c-817b02ca7c88,Widerstandsnetzwerk,None,"05/10/2022, 12:08:42.551730",s_resistance,46
dbf154bc-4772-41f1-832c-817b02ca7c88,Widerstandsnetzwerk,None,"05/10/2022, 12:08:42.667617",s_resistance,48
dbf154bc-4772-41f1-832c-817b02ca7c88,Widerstandsnetzwerk,None,"05/10/2022, 12:08:42.767875",s_resistance,51
dbf154bc-4772-41f1-832c-817b02ca7c88,Widerstandsnetzwerk,None,"05/10/2022, 12:08:42.883759",s_resistance,56
dbf154bc-4772-41f1-832c-817b02ca7c88,Widerstandsnetzwerk,None,"05/10/2022, 12:08:42.999646",s_resistance,61
dbf154bc-4772-41f1-832c-817b02ca7c88,Widerstandsnetzwerk,None,"05/10/2022, 12:08:43.099908",s_resistance,68
dbf154bc-4772-41f1-832c-817b02ca7c88,Widerstandsnetzwerk,None,"05/10/2022, 12:08:43.532203",s_resistance,83
dbf154bc-4772-41f1-832c-817b02ca7c88,Widerstandsnetzwerk,None,"05/10/2022, 12:08:43.654598",s_resistance,85
dbf154bc-4772-41f1-832c-817b02ca7c88,Widerstandsnetzwerk,None,"05/10/2022, 12:08:43.754858",s_resistance,90
dbf154bc-4772-41f1-832c-817b02ca7c88,Widerstandsnetzwerk,None,"05/10/2022, 12:08:43.870747",s_resistance,120
dbf154bc-4772-41f1-832c-817b02ca7c88,Widerstandsnetzwerk,None,"05/10/2022, 12:08:43.971006",s_resistance,129
dbf154bc-4772-41f1-832c-817b02ca7c88,Widerstandsnetzwerk,None,"05/10/2022, 12:08:44.086893",s_resistance,145
dbf154bc-4772-41f1-832c-817b02ca7c88,Widerstandsnetzwerk,None,"05/10/2022, 12:08:44.202776",s_resistance,155
dbf154bc-4772-41f1-832c-817b02ca7c88,Widerstandsnetzwerk,None,"05/10/2022, 12:08:44.635113",s_resistance,181
dbf154bc-4772-41f1-832c-817b02ca7c88,Widerstandsnetzwerk,None,"05/10/2022, 12:08:44.735375",s_resistance,199
dbf154bc-4772-41f1-832c-817b02ca7c88,Widerstandsnetzwerk,None,"05/10/2022, 12:08:44.857784",s_resistance,201
dbf154bc-4772-41f1-832c-817b02ca7c88,Widerstandsnetzwerk,None,"05/10/2022, 12:08:46.377549",canvas,"[488.6446572911406, 256.28597285730586]"
dbf154bc-4772-41f1-832c-817b02ca7c88,Widerstandsnetzwerk,None,"05/10/2022, 12:08:47.697092",s_resistance,74
dbf154bc-4772-41f1-832c-817b02ca7c88,Widerstandsnetzwerk,None,"05/10/2022, 12:08:47.797344",s_resistance,62
dbf154bc-4772-41f1-832c-817b02ca7c88,Widerstandsnetzwerk,None,"05/10/2022, 12:08:47.913227",s_resistance,53
dbf154bc-4772-41f1-832c-817b02ca7c88,Widerstandsnetzwerk,None,"05/10/2022, 12:08:48.029115",s_resistance,43
dbf154bc-4772-41f1-832c-817b02ca7c88,Widerstandsnetzwerk,None,"05/10/2022, 12:08:48.129378",s_resistance,38
dbf154bc-4772-41f1-832c-817b02ca7c88,Widerstandsnetzwerk,None,"05/10/2022, 12:08:48.245267",s_resistance,27
dbf154bc-4772-41f1-832c-817b02ca7c88,Widerstandsnetzwerk,None,"05/10/2022, 12:08:48.345530",s_resistance,14
dbf154bc-4772-41f1-832c-817b02ca7c88,Widerstandsnetzwerk,None,"05/10/2022, 12:08:48.467924",s_resistance,8
dbf154bc-4772-41f1-832c-817b02ca7c88,Widerstandsnetzwerk,None,"05/10/2022, 12:08:48.568182",s_resistance,4
dbf154bc-4772-41f1-832c-817b02ca7c88,Widerstandsnetzwerk,None,"05/10/2022, 12:08:49.116455",s_resistance,5
dbf154bc-4772-41f1-832c-817b02ca7c88,Widerstandsnetzwerk,None,"05/10/2022, 12:08:49.232342",s_resistance,33
dbf154bc-4772-41f1-832c-817b02ca7c88,Widerstandsnetzwerk,None,"05/10/2022, 12:08:49.332601",s_resistance,60
dbf154bc-4772-41f1-832c-817b02ca7c88,Widerstandsnetzwerk,None,"05/10/2022, 12:08:49.448489",s_resistance,105
dbf154bc-4772-41f1-832c-817b02ca7c88,Widerstandsnetzwerk,None,"05/10/2022, 12:08:49.548749",s_resistance,131
dbf154bc-4772-41f1-832c-817b02ca7c88,Widerstandsnetzwerk,None,"05/10/2022, 12:08:49.671144",s_resistance,154
dbf154bc-4772-41f1-832c-817b02ca7c88,Widerstandsnetzwerk,None,"05/10/2022, 12:08:49.771402",s_resistance,188
dbf154bc-4772-41f1-832c-817b02ca7c88,Widerstandsnetzwerk,None,"05/10/2022, 12:08:49.887286",s_resistance,214
dbf154bc-4772-41f1-832c-817b02ca7c88,Widerstandsnetzwerk,None,"05/10/2022, 12:08:49.987546",s_resistance,234
dbf154bc-4772-41f1-832c-817b02ca7c88,Widerstandsnetzwerk,None,"05/10/2022, 12:08:50.103432",s_resistance,249
dbf154bc-4772-41f1-832c-817b02ca7c88,Widerstandsnetzwerk,None,"05/10/2022, 12:08:50.651739",s_resistance,257
dbf154bc-4772-41f1-832c-817b02ca7c88,Widerstandsnetzwerk,None,"05/10/2022, 12:08:50.751998",s_resistance,262
dbf154bc-4772-41f1-832c-817b02ca7c88,Widerstandsnetzwerk,None,"05/10/2022, 12:08:50.974652",s_resistance,229
dbf154bc-4772-41f1-832c-817b02ca7c88,Widerstandsnetzwerk,None,"05/10/2022, 12:08:51.090538",s_resistance,173
dbf154bc-4772-41f1-832c-817b02ca7c88,Widerstandsnetzwerk,None,"05/10/2022, 12:08:51.306685",s_resistance,159
dbf154bc-4772-41f1-832c-817b02ca7c88,Widerstandsnetzwerk,None,"05/10/2022, 12:08:51.406946",s_resistance,141
dbf154bc-4772-41f1-832c-817b02ca7c88,Widerstandsnetzwerk,None,"05/10/2022, 12:08:51.522833",s_resistance,131
dbf154bc-4772-41f1-832c-817b02ca7c88,Widerstandsnetzwerk,None,"05/10/2022, 12:08:51.638719",s_resistance,121
dbf154bc-4772-41f1-832c-817b02ca7c88,Widerstandsnetzwerk,None,"05/10/2022, 12:08:51.738988",s_resistance,109
dbf154bc-4772-41f1-832c-817b02ca7c88,Widerstandsnetzwerk,None,"05/10/2022, 12:08:51.854874",s_resistance,104
dbf154bc-4772-41f1-832c-817b02ca7c88,Widerstandsnetzwerk,None,"05/10/2022, 12:08:51.955135",s_resistance,97
dbf154bc-4772-41f1-832c-817b02ca7c88,Widerstandsnetzwerk,None,"05/10/2022, 12:08:52.077528",s_resistance,88
dbf154bc-4772-41f1-832c-817b02ca7c88,Widerstandsnetzwerk,None,"05/10/2022, 12:08:52.177804",s_resistance,86
dbf154bc-4772-41f1-832c-817b02ca7c88,Widerstandsnetzwerk,None,"05/10/2022, 12:08:52.293686",s_resistance,81
dbf154bc-4772-41f1-832c-817b02ca7c88,Widerstandsnetzwerk,None,"05/10/2022, 12:08:52.393946",s_resistance,77
dbf154bc-4772-41f1-832c-817b02ca7c88,Widerstandsnetzwerk,None,"05/10/2022, 12:08:52.841915",s_resistance,84
dbf154bc-4772-41f1-832c-817b02ca7c88,Widerstandsnetzwerk,None,"05/10/2022, 12:08:52.942160",s_resistance,89
dbf154bc-4772-41f1-832c-817b02ca7c88,Widerstandsnetzwerk,None,"05/10/2022, 12:08:53.158317",s_resistance,91
dbf154bc-4772-41f1-832c-817b02ca7c88,Widerstandsnetzwerk,None,"05/10/2022, 12:08:53.280710",s_resistance,100
dbf154bc-4772-41f1-832c-817b02ca7c88,Widerstandsnetzwerk,None,"05/10/2022, 12:08:53.496883",s_resistance,104
dbf154bc-4772-41f1-832c-817b02ca7c88,Widerstandsnetzwerk,None,"05/10/2022, 12:08:53.597144",s_resistance,117
dbf154bc-4772-41f1-832c-817b02ca7c88,Widerstandsnetzwerk,None,"05/10/2022, 12:08:53.713030",s_resistance,118
dbf154bc-4772-41f1-832c-817b02ca7c88,Widerstandsnetzwerk,None,"05/10/2022, 12:08:54.145363",s_resistance,112
dbf154bc-4772-41f1-832c-817b02ca7c88,Widerstandsnetzwerk,None,"05/10/2022, 12:08:54.261246",s_resistance,103
dbf154bc-4772-41f1-832c-817b02ca7c88,Widerstandsnetzwerk,None,"05/10/2022, 12:08:54.361505",s_resistance,100
dbf154bc-4772-41f1-832c-817b02ca7c88,Widerstandsnetzwerk,None,"05/10/2022, 12:08:54.584192",s_resistance,98
dbf154bc-4772-41f1-832c-817b02ca7c88,Widerstandsnetzwerk,None,"05/10/2022, 12:08:54.700057",s_resistance,92
dbf154bc-4772-41f1-832c-817b02ca7c88,Widerstandsnetzwerk,None,"05/10/2022, 12:08:54.800312",s_resistance,91
dbf154bc-4772-41f1-832c-817b02ca7c88,Widerstandsnetzwerk,None,"05/10/2022, 12:08:55.016473",s_resistance,92
dbf154bc-4772-41f1-832c-817b02ca7c88,Widerstandsnetzwerk,None,"05/10/2022, 12:08:55.132342",s_resistance,101
dbf154bc-4772-41f1-832c-817b02ca7c88,Widerstandsnetzwerk,None,"05/10/2022, 12:08:55.248228",s_resistance,109
dbf154bc-4772-41f1-832c-817b02ca7c88,Widerstandsnetzwerk,None,"05/10/2022, 12:08:55.348487",s_resistance,115
dbf154bc-4772-41f1-832c-817b02ca7c88,Widerstandsnetzwerk,None,"05/10/2022, 12:08:55.464373",s_resistance,129
dbf154bc-4772-41f1-832c-817b02ca7c88,Widerstandsnetzwerk,None,"05/10/2022, 12:08:55.564634",s_resistance,137
dbf154bc-4772-41f1-832c-817b02ca7c88,Widerstandsnetzwerk,None,"05/10/2022, 12:08:56.667760",b_reset,True
